成交日期,省份,城市,区域,商圈,小区,户型,面积（m²）,挂牌价（万元）,成交价（万元）,成交单价（元）
2023-03-05,福建,厦门市,思明,松柏,莲岳里小区西区,2室1厅,63.47,,401.0,63180.0
2023-02-22,福建,厦门市,思明,松柏,莲岳里小区西区,1室1厅,48.32,,365.0,75539.0
2023-02-19,福建,厦门市,思明,松柏,莲岳里小区西区,2室1厅,62.87,,435.0,69191.0
2023-02-19,福建,厦门市,思明,松柏,莲岳里小区西区,3室1厅,58.71,,410.0,69835.0
2023-02-14,福建,厦门市,思明,松柏,莲岳里小区西区,2室1厅,58.71,,403.0,68728.0
2023-02-02,福建,厦门市,思明,松柏,莲岳里小区西区,2室2厅,68.62,,441.0,64267.0
2023-01-15,福建,厦门市,思明,松柏,莲岳里小区西区,2室1厅,37.45,,329.0,87851.0
2023-01-12,福建,厦门市,思明,松柏,莲岳里小区西区,3室2厅,80.78,,495.0,61278.0
2023-01-09,福建,厦门市,思明,松柏,莲岳里小区西区,2室1厅,68.33,,453.0,66296.0
2023-01-02,福建,厦门市,思明,松柏,莲岳里小区西区,3室1厅,74.56,,473.0,63547.0
2025-11-18,福建,厦门市,集美,杏东,庄园新城,2室1厅,87.38,,9.0,10964.0
2025-11-17,福建,厦门市,集美,杏东,庄园新城,2室1厅,85.98,,8.0,9887.0
2025-11-03,福建,厦门市,集美,杏东,庄园新城,3室1厅,86.52,,97.0,11212.0
2025-09-20,福建,厦门市,集美,杏东,庄园新城,3室2厅,87.85,,104.0,11930.0
2025-08-31,福建,厦门市,集美,杏东,庄园新城,3室2厅,87.87,,110.0,12576.0
2025-08-15,福建,厦门市,集美,杏东,庄园新城,3室2厅,87.15,,106.0,12266.0
2025-08-01,福建,厦门市,集美,杏东,庄园新城,1室1厅,42.47,,45.0,10596.0
2025-06-30,福建,厦门市,集美,杏东,庄园新城,3室2厅,88.26,,85.0,9722.0
2025-06-22,福建,厦门市,集美,杏东,庄园新城,,35.0,,10.0,2858.0
2025-06-15,福建,厦门市,集美,杏东,庄园新城,3室2厅,87.85,,123.0,14036.0
2025-06-04,福建,厦门市,集美,杏东,庄园新城,1室1厅,41.6,,47.0,11299.0
2025-05-26,福建,厦门市,集美,杏东,庄园新城,3室2厅,87.31,,123.0,14146.0
2025-05-18,福建,厦门市,集美,杏东,庄园新城,3室2厅,87.87,,118.0,13429.0
2025-04-07,福建,厦门市,集美,杏东,庄园新城,3室2厅,88.02,,110.0,12498.0
2025-03-27,福建,厦门市,集美,杏东,庄园新城,3室2厅,87.85,,124.0,14172.0
2025-03-21,福建,厦门市,集美,杏东,庄园新城,1室1厅,22.9,,37.0,16463.0
2025-03-15,福建,厦门市,集美,杏东,庄园新城,2室2厅,87.16,,110.0,12621.0
2025-03-13,福建,厦门市,集美,杏东,庄园新城,3室1厅,84.78,,103.0,12150.0
2025-02-10,福建,厦门市,集美,杏东,庄园新城,3室2厅,87.71,,115.0,13112.0
2025-01-19,福建,厦门市,集美,杏东,庄园新城,2室1厅,84.78,,105.0,12444.0
2025-01-18,福建,厦门市,集美,杏东,庄园新城,2室2厅,87.38,,111.0,12704.0
2025-01-02,福建,厦门市,集美,杏东,庄园新城,2室2厅,86.31,,98.0,11355.0
2024-12-09,福建,厦门市,集美,杏东,庄园新城,3室2厅,88.35,,133.0,15131.0
2024-12-08,福建,厦门市,集美,杏东,庄园新城,3室2厅,88.35,,131.0,14828.0
2024-11-30,福建,厦门市,集美,杏东,庄园新城,3室2厅,87.87,,126.0,14431.0
2024-11-22,福建,厦门市,集美,杏东,庄园新城,1室1厅,35.07,,46.0,13117.0
2024-11-10,福建,厦门市,集美,杏东,庄园新城,3室2厅,86.33,,105.0,12163.0
2024-11-04,福建,厦门市,集美,杏东,庄园新城,,22.9,,38.0,16594.0
2024-10-24,福建,厦门市,集美,杏东,庄园新城,3室2厅,87.87,,121.0,13862.0
2024-10-20,福建,厦门市,集美,杏东,庄园新城,3室1厅,87.91,,133.0,15186.0
2024-10-08,福建,厦门市,集美,杏东,庄园新城,3室2厅,87.38,,123.0,14077.0
2024-10-06,福建,厦门市,集美,杏东,庄园新城,3室2厅,88.35,,126.0,14262.0
2024-10-02,福建,厦门市,集美,杏东,庄园新城,3室2厅,88.35,,123.0,13922.0
2024-09-25,福建,厦门市,集美,杏东,庄园新城,2室2厅,87.38,,108.0,12360.0
2024-09-23,福建,厦门市,集美,杏东,庄园新城,3室2厅,88.08,,100.0,11354.0
2024-09-08,福建,厦门市,集美,杏东,庄园新城,3室2厅,87.15,,115.0,13196.0
2024-08-28,福建,厦门市,集美,杏东,庄园新城,2室2厅,87.17,,102.0,11794.0
2024-06-26,福建,厦门市,集美,杏东,庄园新城,2室2厅,86.31,,108.0,12514.0
