community,district,business_area,title,room_type,area,orientation,floor_info,total_price,unit_price,deal_date,source,url
江河颐璟城,岳阳县,,江河颐璟城 4室2厅 143.57平米,4室2厅,143.57,,,48,3344元,2025-01-21,市场信息,https://yueyang.esf.fang.com/chengjiao/1717664_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 4室2厅 140.17平米,4室2厅,140.17,,,43,3068元,2025-01-12,市场信息,https://yueyang.esf.fang.com/chengjiao/1717660_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 3室2厅 110.37平米,3室2厅,110.37,,,32,2900元,2024-12-19,市场信息,https://yueyang.esf.fang.com/chengjiao/1717541_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 3室2厅 114.38平米,3室2厅,114.38,,,48,4248元,2024-12-10,市场信息,https://yueyang.esf.fang.com/chengjiao/283798_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 3室2厅 99.22平米,3室2厅,99.22,,,36,3629元,2024-11-19,市场信息,https://yueyang.esf.fang.com/chengjiao/283597_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 2室2厅 75.12平米,2室2厅,75.12,,,24,3195元,2024-11-13,市场信息,https://yueyang.esf.fang.com/chengjiao/283576_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 3室2厅 128平米,3室2厅,128,,,43,3360元,2024-11-08,市场信息,https://yueyang.esf.fang.com/chengjiao/283566_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 3室2厅 99平米,3室2厅,99,,,25,2586元,2024-09-09,市场信息,https://yueyang.esf.fang.com/chengjiao/283316_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 4室2厅 165平米,4室2厅,165,,,68,4122元,2024-09-04,市场信息,https://yueyang.esf.fang.com/chengjiao/283322_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 4室2厅 134平米,4室2厅,134,,,51,3806元,2024-08-11,市场信息,https://yueyang.esf.fang.com/chengjiao/283111_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 2室2厅 75.12平米,2室2厅,75.12,,,22,2929元,2024-08-11,市场信息,https://yueyang.esf.fang.com/chengjiao/283186_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 3室2厅 99.19平米,3室2厅,99.19,,,30,3025元,2024-07-24,市场信息,https://yueyang.esf.fang.com/chengjiao/282943_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 2室2厅 74.9平米,2室2厅,74.9,,,23,3178元,2024-06-30,市场信息,https://yueyang.esf.fang.com/chengjiao/282871_1_2.htm
江河颐璟城,岳阳县,,江河颐璟城 3室2厅 99.79平米,3室2厅,99.79,,,30,3067元,2024-05-17,市场信息,https://yueyang.esf.fang.com/chengjiao/282665_1_2.htm
