community,district,business_area,title,room_type,area,orientation,floor_info,total_price,unit_price,deal_date,source,url
绿地璀璨天城,平城区,,绿地璀璨天城 2室2厅 95.25平米,2室2厅,95.25,,,89,9344元,2025-04-09,市场信息,https://datong.esf.fang.com/chengjiao/1609358_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 59平米,1室1厅,59.0,,,41,6950元,2025-04-01,市场信息,https://datong.esf.fang.com/chengjiao/1609308_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 4室2厅 268平米,4室2厅,268.0,,,230,8583元,2025-03-29,市场信息,https://datong.esf.fang.com/chengjiao/1609324_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 55平米,1室1厅,55.0,,,66,12000元,2025-03-17,市场信息,https://datong.esf.fang.com/chengjiao/1609220_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 2室1厅 95.42平米,2室1厅,95.42,,,62,6582元,2025-03-03,市场信息,https://datong.esf.fang.com/chengjiao/1609105_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 150.34平米,3室2厅,150.34,,,85,5654元,2025-03-03,市场信息,https://datong.esf.fang.com/chengjiao/1609118_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 114.29平米,3室2厅,114.29,,,67,5889元,2025-01-15,市场信息,https://datong.esf.fang.com/chengjiao/1608859_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 116.18平米,3室2厅,116.18,,,73,6318元,2024-12-11,市场信息,https://datong.esf.fang.com/chengjiao/223775_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 6室2厅 268平米,6室2厅,268.0,,,260,9702元,2024-11-17,市场信息,https://datong.esf.fang.com/chengjiao/189050_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室1厅 114.3平米,3室1厅,114.3,,,73,6474元,2024-10-28,市场信息,https://datong.esf.fang.com/chengjiao/192761_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 2室1厅 94平米,2室1厅,94.0,,,55,5852元,2024-10-09,市场信息,https://datong.esf.fang.com/chengjiao/192750_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室1厅 138平米,3室1厅,138.0,,,106,7682元,2024-10-06,市场信息,https://datong.esf.fang.com/chengjiao/192703_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 143平米,3室2厅,143.0,,,118,8252元,2024-09-23,市场信息,https://datong.esf.fang.com/chengjiao/191259_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室1厅 115.15平米,3室1厅,115.15,,,63,5524元,2024-08-11,市场信息,https://datong.esf.fang.com/chengjiao/192475_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 59.18平米,1室1厅,59.18,,,40,6760元,2024-08-08,市场信息,https://datong.esf.fang.com/chengjiao/191384_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 2室2厅 95平米,2室2厅,95.0,,,57,6022元,2024-08-04,市场信息,https://datong.esf.fang.com/chengjiao/192470_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 59平米,1室1厅,59.0,,,35,5933元,2024-08-03,市场信息,https://datong.esf.fang.com/chengjiao/192612_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 114平米,3室2厅,114.0,,,43,3772元,2024-07-28,市场信息,https://datong.esf.fang.com/chengjiao/192218_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 59平米,1室1厅,59.0,,,36,6102元,2024-07-17,市场信息,https://datong.esf.fang.com/chengjiao/192350_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 4室2厅 143平米,4室2厅,143.0,,,82,5735元,2024-06-28,市场信息,https://datong.esf.fang.com/chengjiao/191263_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 131平米,3室2厅,131.0,,,78,5955元,2024-06-25,市场信息,https://datong.esf.fang.com/chengjiao/192020_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 145平米,3室2厅,145.0,,,88,6069元,2024-06-18,市场信息,https://datong.esf.fang.com/chengjiao/191938_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 59平米,1室1厅,59.0,,,36,6204元,2024-06-17,市场信息,https://datong.esf.fang.com/chengjiao/192132_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室1厅 115平米,3室1厅,115.0,,,84,7322元,2024-06-09,市场信息,https://datong.esf.fang.com/chengjiao/192314_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 115平米,3室2厅,115.0,,,81,7087元,2024-06-01,市场信息,https://datong.esf.fang.com/chengjiao/191654_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 116.55平米,3室2厅,116.55,,,65,5578元,2024-06-01,市场信息,https://datong.esf.fang.com/chengjiao/192278_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 58平米,1室1厅,58.0,,,31,5345元,2024-05-26,市场信息,https://datong.esf.fang.com/chengjiao/191948_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 2室2厅 94.53平米,2室2厅,94.53,,,66,7046元,2024-05-10,市场信息,https://datong.esf.fang.com/chengjiao/192035_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 143平米,3室2厅,143.0,,,86,6014元,2024-05-04,市场信息,https://datong.esf.fang.com/chengjiao/191694_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 117平米,3室2厅,117.0,,,66,5642元,2024-04-12,市场信息,https://datong.esf.fang.com/chengjiao/192049_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 59.9平米,1室1厅,59.9,,,38,6344元,2024-02-24,市场信息,https://datong.esf.fang.com/chengjiao/192021_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 2室1厅 95平米,2室1厅,95.0,,,58,6158元,2024-02-19,市场信息,https://datong.esf.fang.com/chengjiao/191852_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 60平米,1室1厅,60.0,,,43,7267元,2024-01-22,市场信息,https://datong.esf.fang.com/chengjiao/191969_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 143.14平米,3室2厅,143.14,,,103,7196元,2024-01-21,市场信息,https://datong.esf.fang.com/chengjiao/191933_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 63.24平米,1室1厅,63.24,,,34,5377元,2023-12-31,市场信息,https://datong.esf.fang.com/chengjiao/191150_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 61.17平米,1室1厅,61.17,,,35,5804元,2023-12-28,市场信息,https://datong.esf.fang.com/chengjiao/191911_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 60平米,,60.0,,,35,5834元,2023-11-14,市场信息,https://datong.esf.fang.com/chengjiao/191837_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 143.74平米,3室2厅,143.74,,,101,7062元,2023-11-14,市场信息,https://datong.esf.fang.com/chengjiao/191820_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室1厅 114平米,3室1厅,114.0,,,62,5483元,2023-11-09,市场信息,https://datong.esf.fang.com/chengjiao/191767_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 109.49平米,3室2厅,109.49,,,59,5407元,2023-11-08,市场信息,https://datong.esf.fang.com/chengjiao/191822_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 4室2厅 144平米,4室2厅,144.0,,,73,5070元,2023-10-23,市场信息,https://datong.esf.fang.com/chengjiao/191744_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 59平米,1室1厅,59.0,,,43,7289元,2023-10-15,市场信息,https://datong.esf.fang.com/chengjiao/191240_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 137平米,3室2厅,137.0,,,67,4891元,2023-09-28,市场信息,https://datong.esf.fang.com/chengjiao/191129_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 115平米,3室2厅,115.0,,,80,7000元,2023-09-25,市场信息,https://datong.esf.fang.com/chengjiao/191726_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 143.35平米,3室2厅,143.35,,,104,7269元,2023-09-24,市场信息,https://datong.esf.fang.com/chengjiao/191696_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 115平米,3室2厅,115.0,,,73,6400元,2023-09-15,市场信息,https://datong.esf.fang.com/chengjiao/191392_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 143平米,3室2厅,143.0,,,75,5245元,2023-09-11,市场信息,https://datong.esf.fang.com/chengjiao/191699_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 143平米,3室2厅,143.0,,,74,5210元,2023-09-09,市场信息,https://datong.esf.fang.com/chengjiao/191522_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 116平米,3室2厅,116.0,,,72,6233元,2023-09-04,市场信息,https://datong.esf.fang.com/chengjiao/191659_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 60平米,1室1厅,60.0,,,34,5667元,2023-09-01,市场信息,https://datong.esf.fang.com/chengjiao/191675_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 60平米,1室1厅,60.0,,,36,6000元,2023-08-29,市场信息,https://datong.esf.fang.com/chengjiao/191453_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 61平米,1室1厅,61.0,,,36,5902元,2023-08-23,市场信息,https://datong.esf.fang.com/chengjiao/191658_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 114.3平米,3室2厅,114.3,,,73,6422元,2023-08-04,市场信息,https://datong.esf.fang.com/chengjiao/191324_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 3室2厅 143.13平米,3室2厅,143.13,,,105,7336元,2023-07-24,市场信息,https://datong.esf.fang.com/chengjiao/191574_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 58平米,1室1厅,58.0,,,42,7276元,2023-06-26,市场信息,https://datong.esf.fang.com/chengjiao/191239_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 4室2厅 143平米,4室2厅,143.0,,,92,6434元,2023-06-08,市场信息,https://datong.esf.fang.com/chengjiao/191397_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 2室1厅 94平米,2室1厅,94.0,,,60,6383元,2023-05-30,市场信息,https://datong.esf.fang.com/chengjiao/191412_1_2.htm
绿地璀璨天城,平城区,,绿地璀璨天城 1室1厅 62平米,1室1厅,62.0,,,43,7065元,2023-05-05,市场信息,https://datong.esf.fang.com/chengjiao/191403_1_2.htm
