community,district,business_area,title,room_type,area,orientation,floor_info,total_price,unit_price,deal_date,source,url
淝河安百苑B区,包河,葛大店,淝河安百苑C区 4室2厅 145.07平米,4室2厅,145.07,,,168,11581元,2024-05-12,市场信息,https://hf.esf.fang.com/chengjiao/1087642_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑C区 3室2厅 96.72平米,3室2厅,96.72,,,121,12532元,2024-04-24,市场信息,https://hf.esf.fang.com/chengjiao/1086592_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑C区 2室1厅 78.37平米,2室1厅,78.37,,,85,10910元,2024-04-14,市场信息,https://hf.esf.fang.com/chengjiao/1085928_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑C区 2室1厅 76.02平米,2室1厅,76.02,,,84,11155元,2024-04-08,市场信息,https://hf.esf.fang.com/chengjiao/1085223_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑C区 3室2厅 123.47平米,3室2厅,123.47,,,139,11299元,2024-04-05,市场信息,https://hf.esf.fang.com/chengjiao/1085251_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑C区 2室1厅 76.4平米,2室1厅,76.4,,,86,11375元,2024-03-24,市场信息,https://hf.esf.fang.com/chengjiao/1084368_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑C区 3室2厅 128平米,3室2厅,128,,,163,12782元,2024-03-24,市场信息,https://hf.esf.fang.com/chengjiao/1084334_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑C区 2室1厅 76.4平米,2室1厅,76.4,,,91,11977元,2024-03-19,市场信息,https://hf.esf.fang.com/chengjiao/1083884_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑C区 3室2厅 98.3平米,3室2厅,98.3,,,123,12574元,2024-01-21,市场信息,https://hf.esf.fang.com/chengjiao/1080913_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑C区 3室2厅 127平米,3室2厅,127,,,116,9182元,2024-01-18,市场信息,https://hf.esf.fang.com/chengjiao/1080538_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑B区 2室1厅 68.34平米,2室1厅,68.34,,,67,9907元,2023-12-28,市场信息,https://hf.esf.fang.com/chengjiao/1079401_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑B区 2室2厅 71.69平米,2室2厅,71.69,,,85,11885元,2023-11-15,市场信息,https://hf.esf.fang.com/chengjiao/1077227_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑 2室2厅 93.11平米,2室2厅,93.11,,,106,11438元,2023-10-19,市场信息,https://hf.esf.fang.com/chengjiao/1075704_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑B区 2室1厅 72.5平米,2室1厅,72.5,,,92,12773元,2023-08-08,市场信息,https://hf.esf.fang.com/chengjiao/1071489_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑B区 3室2厅 121.21平米,3室2厅,121.21,,,152,12582元,2023-08-02,市场信息,https://hf.esf.fang.com/chengjiao/1070518_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑B区 2室1厅 71.18平米,2室1厅,71.18,,,90,12715元,2023-07-16,市场信息,https://hf.esf.fang.com/chengjiao/1069598_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑 3室2厅 99.49平米,3室2厅,99.49,,,143,14454元,2023-05-13,市场信息,https://hf.esf.fang.com/chengjiao/1038741_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑 3室1厅 133.82平米,3室1厅,133.82,,,169,12682元,2023-05-10,市场信息,https://hf.esf.fang.com/chengjiao/1060553_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑 2室1厅 66.5平米,2室1厅,66.5,,,83,12602元,2023-04-12,市场信息,https://hf.esf.fang.com/chengjiao/1060274_1_2.htm
淝河安百苑B区,包河,葛大店,淝河安百苑 2室2厅 93.11平米,2室2厅,93.11,,,114,12309元,2023-03-25,市场信息,https://hf.esf.fang.com/chengjiao/1052010_1_2.htm
