community,district,business_area,title,room_type,area,orientation,floor_info,total_price,unit_price,deal_date,source,url
建元南花园,芗城区,江滨,建元南花园 3室1厅 75.81平米,3室1厅,75.81,,,101,13372元,2023-03-12,市场信息,https://zhangzhou.esf.fang.com/chengjiao/13557_1_2.htm
建元南花园,芗城区,江滨,建元南花园 3室1厅 85.55平米,3室1厅,85.55,,,105,12332元,2023-02-26,市场信息,https://zhangzhou.esf.fang.com/chengjiao/12148_1_2.htm
建元南花园,芗城区,江滨,建元南花园 2室2厅 99.61平米,2室2厅,99.61,,,102,10240元,2023-02-17,市场信息,https://zhangzhou.esf.fang.com/chengjiao/13466_1_2.htm
建元南花园,芗城区,江滨,建元南花园 2室2厅 81平米,2室2厅,81,,,96,11852元,2023-01-09,市场信息,https://zhangzhou.esf.fang.com/chengjiao/12050_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光二期 3室2厅 111.64平米,3室2厅,111.64,,,9**,8143元,2025-11-25,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462557_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光一期 3室2厅 89.77平米,3室2厅,89.77,,,6**,7108元,2025-11-22,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462527_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光三期 1室1厅 84平米,1室1厅,84,,,6**,8155元,2025-11-21,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462528_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光一期 3室2厅 101.53平米,3室2厅,101.53,,,8**,8065元,2025-11-20,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462514_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光三期 3室2厅 89平米,3室2厅,89,,,8**,9281元,2025-11-19,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462499_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光三期 2室1厅 65.42平米,2室1厅,65.42,,,5**,8255元,2025-11-17,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462454_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光三期 3室2厅 87.91平米,3室2厅,87.91,,,7**,8532元,2025-11-17,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462451_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光二期 2室2厅 66.71平米,2室2厅,66.71,,,47,7121元,2025-11-09,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462244_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光三期 3室2厅 100.41平米,3室2厅,100.41,,,76,7569元,2025-11-08,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462215_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光三期 3室2厅 88.14平米,3室2厅,88.14,,,84,9531元,2025-11-07,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462182_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光二期 2室2厅 66.66平米,2室2厅,66.66,,,48,7201元,2025-11-06,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462154_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光三期 3室1厅 89.65平米,3室1厅,89.65,,,74,8322元,2025-11-04,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462120_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光三期 3室2厅 88平米,3室2厅,88,,,75,8523元,2025-11-03,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462091_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光一期 3室1厅 111平米,3室1厅,111,,,82,7421元,2025-11-02,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462059_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光一期 3室2厅 88平米,3室2厅,88,,,82,9410元,2025-11-01,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462033_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光三期 3室1厅 78.85平米,3室1厅,78.85,,,66,8371元,2025-10-31,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462015_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光三期 4室1厅 99.25平米,4室1厅,99.25,,,103,10429元,2025-10-31,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1462017_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光三期 3室2厅 77.04平米,3室2厅,77.04,,,68,8827元,2025-10-29,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1461967_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光一期 3室2厅 102.76平米,3室2厅,102.76,,,80,7863元,2025-10-27,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1461925_1_2.htm
中骏四季阳光三期,角美台商投资区,龙池开发区,中骏四季阳光一期 2室2厅 64.63平米,2室2厅,64.63,,,41,6437元,2025-10-27,市场信息,https://zhangzhou.esf.fang.com/chengjiao/1461923_1_2.htm
